Shape_Leng,Shape_Area,ADM0_EN,ADM0_PCODE,date,validOn,validTo
0.00813454048,0.00000222244,Philippines (the),PH,2022/11/09,2023/11/06,
0.00230343980,0.00000018052,Philippines (the),PH,2022/11/09,2023/11/06,
0.00142099135,0.00000010103,Philippines (the),PH,2022/11/09,2023/11/06,
0.00245108923,0.00000040282,Philippines (the),PH,2022/11/09,2023/11/06,
0.00483140025,0.00000117036,Philippines (the),PH,2022/11/09,2023/11/06,
0.01184486797,0.00000360496,Philippines (the),PH,2022/11/09,2023/11/06,
0.00310470474,0.00000016577,Philippines (the),PH,2022/11/09,2023/11/06,
0.00293868698,0.00000052201,Philippines (the),PH,2022/11/09,2023/11/06,
0.00170937549,0.00000013860,Philippines (the),PH,2022/11/09,2023/11/06,
0.00975330203,0.00000377587,Philippines (the),PH,2022/11/09,2023/11/06,
0.00137512201,0.00000012346,Philippines (the),PH,2022/11/09,2023/11/06,
0.34488171109,0.00087368911,Philippines (the),PH,2022/11/09,2023/11/06,
0.02368818950,0.00001146661,Philippines (the),PH,2022/11/09,2023/11/06,
0.06325916712,0.00007112950,Philippines (the),PH,2022/11/09,2023/11/06,
0.00434438582,0.00000078335,Philippines (the),PH,2022/11/09,2023/11/06,
0.45227824887,0.00145133275,Philippines (the),PH,2022/11/09,2023/11/06,
0.00413294619,0.00000045101,Philippines (the),PH,2022/11/09,2023/11/06,
0.00297864436,0.00000054355,Philippines (the),PH,2022/11/09,2023/11/06,
0.00351483909,0.00000072497,Philippines (the),PH,2022/11/09,2023/11/06,
0.06271752063,0.00019619428,Philippines (the),PH,2022/11/09,2023/11/06,
0.00075264407,0.00000003828,Philippines (the),PH,2022/11/09,2023/11/06,
0.00149127310,0.00000012290,Philippines (the),PH,2022/11/09,2023/11/06,
0.00151152341,0.00000016182,Philippines (the),PH,2022/11/09,2023/11/06,
0.00213275778,0.00000027887,Philippines (the),PH,2022/11/09,2023/11/06,
0.11340934089,0.00008817408,Philippines (the),PH,2022/11/09,2023/11/06,
0.20622299332,0.00090055571,Philippines (the),PH,2022/11/09,2023/11/06,
0.14782442294,0.00034871025,Philippines (the),PH,2022/11/09,2023/11/06,
0.16335797508,0.00063795448,Philippines (the),PH,2022/11/09,2023/11/06,
0.00566318401,0.00000047592,Philippines (the),PH,2022/11/09,2023/11/06,
0.00174305730,0.00000014342,Philippines (the),PH,2022/11/09,2023/11/06,
0.00243662233,0.00000029063,Philippines (the),PH,2022/11/09,2023/11/06,
0.00281738081,0.00000033364,Philippines (the),PH,2022/11/09,2023/11/06,
0.00226461955,0.00000031254,Philippines (the),PH,2022/11/09,2023/11/06,
0.57514926414,0.00789061105,Philippines (the),PH,2022/11/09,2023/11/06,
0.00462481503,0.00000027541,Philippines (the),PH,2022/11/09,2023/11/06,
0.00137282877,0.00000012818,Philippines (the),PH,2022/11/09,2023/11/06,
0.00076390876,0.00000004237,Philippines (the),PH,2022/11/09,2023/11/06,
0.00138886134,0.00000013640,Philippines (the),PH,2022/11/09,2023/11/06,
0.00090669134,0.00000005747,Philippines (the),PH,2022/11/09,2023/11/06,
0.00259273157,0.00000020245,Philippines (the),PH,2022/11/09,2023/11/06,
0.01818693721,0.00001870419,Philippines (the),PH,2022/11/09,2023/11/06,
0.00135631937,0.00000011255,Philippines (the),PH,2022/11/09,2023/11/06,
0.00195974098,0.00000018030,Philippines (the),PH,2022/11/09,2023/11/06,
0.00416014847,0.00000034203,Philippines (the),PH,2022/11/09,2023/11/06,
0.00084249010,0.00000005009,Philippines (the),PH,2022/11/09,2023/11/06,
0.00222486292,0.00000010775,Philippines (the),PH,2022/11/09,2023/11/06,
0.03681638458,0.00006822535,Philippines (the),PH,2022/11/09,2023/11/06,
0.02967964708,0.00005809975,Philippines (the),PH,2022/11/09,2023/11/06,
0.27540361720,0.00130965929,Philippines (the),PH,2022/11/09,2023/11/06,
0.00887348996,0.00000120143,Philippines (the),PH,2022/11/09,2023/11/06,
0.00685871212,0.00000050717,Philippines (the),PH,2022/11/09,2023/11/06,
0.00764825457,0.00000089759,Philippines (the),PH,2022/11/09,2023/11/06,
0.02314751871,0.00000423527,Philippines (the),PH,2022/11/09,2023/11/06,
0.00914947112,0.00000579159,Philippines (the),PH,2022/11/09,2023/11/06,
0.00699504438,0.00000121683,Philippines (the),PH,2022/11/09,2023/11/06,
0.00162996447,0.00000016182,Philippines (the),PH,2022/11/09,2023/11/06,
0.00714776732,0.00000255274,Philippines (the),PH,2022/11/09,2023/11/06,
0.00191784517,0.00000013557,Philippines (the),PH,2022/11/09,2023/11/06,
0.08363573336,0.00004302717,Philippines (the),PH,2022/11/09,2023/11/06,
0.06279583010,0.00026799493,Philippines (the),PH,2022/11/09,2023/11/06,
0.12598834755,0.00022015876,Philippines (the),PH,2022/11/09,2023/11/06,
0.00745120195,0.00000369925,Philippines (the),PH,2022/11/09,2023/11/06,
0.01265494110,0.00000610124,Philippines (the),PH,2022/11/09,2023/11/06,
0.01185389454,0.00000787780,Philippines (the),PH,2022/11/09,2023/11/06,
0.07274899603,0.00017269575,Philippines (the),PH,2022/11/09,2023/11/06,
0.02859981481,0.00005392118,Philippines (the),PH,2022/11/09,2023/11/06,
0.02195091806,0.00002062572,Philippines (the),PH,2022/11/09,2023/11/06,
0.02227301920,0.00002880568,Philippines (the),PH,2022/11/09,2023/11/06,
0.00342414572,0.00000011223,Philippines (the),PH,2022/11/09,2023/11/06,
0.02025088915,0.00001220361,Philippines (the),PH,2022/11/09,2023/11/06,
0.02933107067,0.00005322286,Philippines (the),PH,2022/11/09,2023/11/06,
0.03177462450,0.00000774083,Philippines (the),PH,2022/11/09,2023/11/06,
0.01186124055,0.00000898349,Philippines (the),PH,2022/11/09,2023/11/06,
0.00235600974,0.00000037580,Philippines (the),PH,2022/11/09,2023/11/06,
0.07452315014,0.00017097017,Philippines (the),PH,2022/11/09,2023/11/06,
0.02558147090,0.00004141289,Philippines (the),PH,2022/11/09,2023/11/06,
0.05485827329,0.00010909483,Philippines (the),PH,2022/11/09,2023/11/06,
0.01029255508,0.00000108634,Philippines (the),PH,2022/11/09,2023/11/06,
0.01940724007,0.00001778347,Philippines (the),PH,2022/11/09,2023/11/06,
0.01466501525,0.00000713909,Philippines (the),PH,2022/11/09,2023/11/06,
0.03566931057,0.00005435593,Philippines (the),PH,2022/11/09,2023/11/06,
0.01638116708,0.00000720107,Philippines (the),PH,2022/11/09,2023/11/06,
0.00822670060,0.00000243871,Philippines (the),PH,2022/11/09,2023/11/06,
0.03055986358,0.00005194831,Philippines (the),PH,2022/11/09,2023/11/06,
0.01588263639,0.00001235171,Philippines (the),PH,2022/11/09,2023/11/06,
0.00560667692,0.00000118696,Philippines (the),PH,2022/11/09,2023/11/06,
0.00288208995,0.00000059415,Philippines (the),PH,2022/11/09,2023/11/06,
0.01087315230,0.00000705104,Philippines (the),PH,2022/11/09,2023/11/06,
0.03075104035,0.00004922251,Philippines (the),PH,2022/11/09,2023/11/06,
0.03239270353,0.00005625333,Philippines (the),PH,2022/11/09,2023/11/06,
0.02145746158,0.00002475895,Philippines (the),PH,2022/11/09,2023/11/06,
0.01893314819,0.00001675452,Philippines (the),PH,2022/11/09,2023/11/06,
0.01630823072,0.00001318458,Philippines (the),PH,2022/11/09,2023/11/06,
0.09033117895,0.00037813607,Philippines (the),PH,2022/11/09,2023/11/06,
0.03939867144,0.00008616122,Philippines (the),PH,2022/11/09,2023/11/06,
0.00150317306,0.00000012362,Philippines (the),PH,2022/11/09,2023/11/06,
0.05703317810,0.00005657446,Philippines (the),PH,2022/11/09,2023/11/06,
0.00105927000,0.00000005516,Philippines (the),PH,2022/11/09,2023/11/06,
0.00300052705,0.00000020709,Philippines (the),PH,2022/11/09,2023/11/06,
0.00179556856,0.00000013561,Philippines (the),PH,2022/11/09,2023/11/06,
0.00550418963,0.00000072531,Philippines (the),PH,2022/11/09,2023/11/06,
0.00248984095,0.00000013386,Philippines (the),PH,2022/11/09,2023/11/06,
0.00173327013,0.00000013733,Philippines (the),PH,2022/11/09,2023/11/06,
0.00570652988,0.00000077874,Philippines (the),PH,2022/11/09,2023/11/06,
0.00530505506,0.00000055543,Philippines (the),PH,2022/11/09,2023/11/06,
0.00437182056,0.00000076126,Philippines (the),PH,2022/11/09,2023/11/06,
0.00225027118,0.00000024214,Philippines (the),PH,2022/11/09,2023/11/06,
0.01484398164,0.00000347635,Philippines (the),PH,2022/11/09,2023/11/06,
0.00499896056,0.00000076896,Philippines (the),PH,2022/11/09,2023/11/06,
0.34910633828,0.00204192366,Philippines (the),PH,2022/11/09,2023/11/06,
0.03463656511,0.00002630418,Philippines (the),PH,2022/11/09,2023/11/06,
0.11869844659,0.00046419861,Philippines (the),PH,2022/11/09,2023/11/06,
0.02889280787,0.00001385929,Philippines (the),PH,2022/11/09,2023/11/06,
0.01697449601,0.00000495177,Philippines (the),PH,2022/11/09,2023/11/06,
0.03870736872,0.00006491225,Philippines (the),PH,2022/11/09,2023/11/06,
0.00512490284,0.00000170331,Philippines (the),PH,2022/11/09,2023/11/06,
0.05292175695,0.00017194592,Philippines (the),PH,2022/11/09,2023/11/06,
3.28185478488,0.10097733286,Philippines (the),PH,2022/11/09,2023/11/06,
0.33087452445,0.00129301842,Philippines (the),PH,2022/11/09,2023/11/06,
0.11540906694,0.00041272216,Philippines (the),PH,2022/11/09,2023/11/06,
0.00923163196,0.00000643146,Philippines (the),PH,2022/11/09,2023/11/06,
0.00503314300,0.00000160905,Philippines (the),PH,2022/11/09,2023/11/06,
0.05957275853,0.00017559025,Philippines (the),PH,2022/11/09,2023/11/06,
0.06699671387,0.00013798601,Philippines (the),PH,2022/11/09,2023/11/06,
0.06666580484,0.00013137223,Philippines (the),PH,2022/11/09,2023/11/06,
0.00887149051,0.00000372883,Philippines (the),PH,2022/11/09,2023/11/06,
0.06901557405,0.00018028097,Philippines (the),PH,2022/11/09,2023/11/06,
0.05621874115,0.00016636833,Philippines (the),PH,2022/11/09,2023/11/06,
0.06076750866,0.00020869499,Philippines (the),PH,2022/11/09,2023/11/06,
0.01395267380,0.00000339103,Philippines (the),PH,2022/11/09,2023/11/06,
0.03434320153,0.00004893539,Philippines (the),PH,2022/11/09,2023/11/06,
0.03064382245,0.00002114515,Philippines (the),PH,2022/11/09,2023/11/06,
0.01692458522,0.00001622636,Philippines (the),PH,2022/11/09,2023/11/06,
0.10567825424,0.00013151996,Philippines (the),PH,2022/11/09,2023/11/06,
0.08205616720,0.00029238751,Philippines (the),PH,2022/11/09,2023/11/06,
0.03590109828,0.00001485687,Philippines (the),PH,2022/11/09,2023/11/06,
0.04882870007,0.00008604441,Philippines (the),PH,2022/11/09,2023/11/06,
0.03633927584,0.00001504542,Philippines (the),PH,2022/11/09,2023/11/06,
0.03240959095,0.00001541735,Philippines (the),PH,2022/11/09,2023/11/06,
0.01743431916,0.00001283801,Philippines (the),PH,2022/11/09,2023/11/06,
0.21790174691,0.00226946858,Philippines (the),PH,2022/11/09,2023/11/06,
0.01191864494,0.00000387331,Philippines (the),PH,2022/11/09,2023/11/06,
0.00357866104,0.00000052803,Philippines (the),PH,2022/11/09,2023/11/06,
0.04825885002,0.00006197182,Philippines (the),PH,2022/11/09,2023/11/06,
0.50656281955,0.00303524608,Philippines (the),PH,2022/11/09,2023/11/06,
0.01252507032,0.00000669013,Philippines (the),PH,2022/11/09,2023/11/06,
0.00222088515,0.00000008407,Philippines (the),PH,2022/11/09,2023/11/06,
0.00199386191,0.00000015562,Philippines (the),PH,2022/11/09,2023/11/06,
0.00259660094,0.00000022166,Philippines (the),PH,2022/11/09,2023/11/06,
0.00092430265,0.00000005218,Philippines (the),PH,2022/11/09,2023/11/06,
0.00498707566,0.00000151619,Philippines (the),PH,2022/11/09,2023/11/06,
0.00442668502,0.00000105430,Philippines (the),PH,2022/11/09,2023/11/06,
0.00149446246,0.00000011176,Philippines (the),PH,2022/11/09,2023/11/06,
0.00178854319,0.00000015087,Philippines (the),PH,2022/11/09,2023/11/06,
0.83276947406,0.00564956230,Philippines (the),PH,2022/11/09,2023/11/06,
0.02054663283,0.00001532392,Philippines (the),PH,2022/11/09,2023/11/06,
0.01902575899,0.00002160016,Philippines (the),PH,2022/11/09,2023/11/06,
0.00627295315,0.00000097440,Philippines (the),PH,2022/11/09,2023/11/06,
0.01042568371,0.00000254148,Philippines (the),PH,2022/11/09,2023/11/06,
0.01879356137,0.00001556519,Philippines (the),PH,2022/11/09,2023/11/06,
0.00582532734,0.00000174807,Philippines (the),PH,2022/11/09,2023/11/06,
0.00340330756,0.00000052910,Philippines (the),PH,2022/11/09,2023/11/06,
0.00215945427,0.00000028980,Philippines (the),PH,2022/11/09,2023/11/06,
0.01081398573,0.00000607186,Philippines (the),PH,2022/11/09,2023/11/06,
0.01635132655,0.00001701406,Philippines (the),PH,2022/11/09,2023/11/06,
0.00928646703,0.00000404337,Philippines (the),PH,2022/11/09,2023/11/06,
0.02236219236,0.00002402944,Philippines (the),PH,2022/11/09,2023/11/06,
0.00164104258,0.00000015914,Philippines (the),PH,2022/11/09,2023/11/06,
0.01439359598,0.00001005299,Philippines (the),PH,2022/11/09,2023/11/06,
0.00416110453,0.00000106343,Philippines (the),PH,2022/11/09,2023/11/06,
0.01164279693,0.00000592877,Philippines (the),PH,2022/11/09,2023/11/06,
0.02472282866,0.00001543568,Philippines (the),PH,2022/11/09,2023/11/06,
0.01661470357,0.00000955739,Philippines (the),PH,2022/11/09,2023/11/06,
0.01178396448,0.00000157508,Philippines (the),PH,2022/11/09,2023/11/06,
0.00843196366,0.00000382625,Philippines (the),PH,2022/11/09,2023/11/06,
0.05145126104,0.00006964780,Philippines (the),PH,2022/11/09,2023/11/06,
0.00249129212,0.00000028192,Philippines (the),PH,2022/11/09,2023/11/06,
0.02013184864,0.00001503858,Philippines (the),PH,2022/11/09,2023/11/06,
0.04947476259,0.00002583983,Philippines (the),PH,2022/11/09,2023/11/06,
0.03236202663,0.00004395882,Philippines (the),PH,2022/11/09,2023/11/06,
0.01812933011,0.00001130803,Philippines (the),PH,2022/11/09,2023/11/06,
0.01456692465,0.00000406891,Philippines (the),PH,2022/11/09,2023/11/06,
1.13291731071,0.02056417044,Philippines (the),PH,2022/11/09,2023/11/06,
0.01704229374,0.00000665897,Philippines (the),PH,2022/11/09,2023/11/06,
0.09653276642,0.00014149086,Philippines (the),PH,2022/11/09,2023/11/06,
0.04657294316,0.00007278720,Philippines (the),PH,2022/11/09,2023/11/06,
0.01888791228,0.00000417263,Philippines (the),PH,2022/11/09,2023/11/06,
0.02011974810,0.00001699051,Philippines (the),PH,2022/11/09,2023/11/06,
0.04493979692,0.00004983429,Philippines (the),PH,2022/11/09,2023/11/06,
0.01089574615,0.00000305341,Philippines (the),PH,2022/11/09,2023/11/06,
0.00531501282,0.00000130399,Philippines (the),PH,2022/11/09,2023/11/06,
0.01169643704,0.00000302020,Philippines (the),PH,2022/11/09,2023/11/06,
0.00443990210,0.00000073130,Philippines (the),PH,2022/11/09,2023/11/06,
0.00721732328,0.00000333972,Philippines (the),PH,2022/11/09,2023/11/06,
0.00911041425,0.00000425242,Philippines (the),PH,2022/11/09,2023/11/06,
0.00377533904,0.00000099093,Philippines (the),PH,2022/11/09,2023/11/06,
0.01146748988,0.00000710816,Philippines (the),PH,2022/11/09,2023/11/06,
0.33903394815,0.00172713759,Philippines (the),PH,2022/11/09,2023/11/06,
0.00671029953,0.00000315718,Philippines (the),PH,2022/11/09,2023/11/06,
0.02652698897,0.00001925624,Philippines (the),PH,2022/11/09,2023/11/06,
0.00613691174,0.00000080122,Philippines (the),PH,2022/11/09,2023/11/06,
0.01463298508,0.00000815658,Philippines (the),PH,2022/11/09,2023/11/06,
0.01608180868,0.00001105661,Philippines (the),PH,2022/11/09,2023/11/06,
0.01513163953,0.00000972641,Philippines (the),PH,2022/11/09,2023/11/06,
0.00978497477,0.00000576455,Philippines (the),PH,2022/11/09,2023/11/06,
0.01119407109,0.00000727756,Philippines (the),PH,2022/11/09,2023/11/06,
0.02780487012,0.00004037275,Philippines (the),PH,2022/11/09,2023/11/06,
1.63612736826,0.01547959294,Philippines (the),PH,2022/11/09,2023/11/06,
0.00409801778,0.00000037393,Philippines (the),PH,2022/11/09,2023/11/06,
0.00225989545,0.00000013660,Philippines (the),PH,2022/11/09,2023/11/06,
0.03941192161,0.00003358762,Philippines (the),PH,2022/11/09,2023/11/06,
0.00529008186,0.00000066780,Philippines (the),PH,2022/11/09,2023/11/06,
0.00714627611,0.00000376813,Philippines (the),PH,2022/11/09,2023/11/06,
0.01249889501,0.00000854034,Philippines (the),PH,2022/11/09,2023/11/06,
0.03502963814,0.00002269312,Philippines (the),PH,2022/11/09,2023/11/06,
0.02393613308,0.00004094333,Philippines (the),PH,2022/11/09,2023/11/06,
0.00833322717,0.00000255284,Philippines (the),PH,2022/11/09,2023/11/06,
0.00307646769,0.00000034241,Philippines (the),PH,2022/11/09,2023/11/06,
0.00604177903,0.00000178561,Philippines (the),PH,2022/11/09,2023/11/06,
0.02555129820,0.00002271009,Philippines (the),PH,2022/11/09,2023/11/06,
0.02727573728,0.00002312120,Philippines (the),PH,2022/11/09,2023/11/06,
0.01437574503,0.00000823447,Philippines (the),PH,2022/11/09,2023/11/06,
0.02656783645,0.00005159664,Philippines (the),PH,2022/11/09,2023/11/06,
0.00450456597,0.00000093061,Philippines (the),PH,2022/11/09,2023/11/06,
0.00777834104,0.00000269822,Philippines (the),PH,2022/11/09,2023/11/06,
0.00296945477,0.00000048471,Philippines (the),PH,2022/11/09,2023/11/06,
0.00442488225,0.00000047361,Philippines (the),PH,2022/11/09,2023/11/06,
0.01122580242,0.00000638637,Philippines (the),PH,2022/11/09,2023/11/06,
0.02936050782,0.00002854723,Philippines (the),PH,2022/11/09,2023/11/06,
0.01614024097,0.00000584903,Philippines (the),PH,2022/11/09,2023/11/06,
0.01585528845,0.00000383915,Philippines (the),PH,2022/11/09,2023/11/06,
0.00208484963,0.00000024818,Philippines (the),PH,2022/11/09,2023/11/06,
0.01355656611,0.00000432978,Philippines (the),PH,2022/11/09,2023/11/06,
0.02519091604,0.00000887587,Philippines (the),PH,2022/11/09,2023/11/06,
0.00453267802,0.00000136829,Philippines (the),PH,2022/11/09,2023/11/06,
0.00416665772,0.00000052055,Philippines (the),PH,2022/11/09,2023/11/06,
0.00859913003,0.00000286362,Philippines (the),PH,2022/11/09,2023/11/06,
0.00733361306,0.00000192107,Philippines (the),PH,2022/11/09,2023/11/06,
0.01492434368,0.00000566419,Philippines (the),PH,2022/11/09,2023/11/06,
0.00355281738,0.00000051405,Philippines (the),PH,2022/11/09,2023/11/06,
0.00280968040,0.00000035813,Philippines (the),PH,2022/11/09,2023/11/06,
0.00194213348,0.00000011199,Philippines (the),PH,2022/11/09,2023/11/06,
0.00455084027,0.00000134810,Philippines (the),PH,2022/11/09,2023/11/06,
0.02087214875,0.00001266031,Philippines (the),PH,2022/11/09,2023/11/06,
0.00890445261,0.00000158019,Philippines (the),PH,2022/11/09,2023/11/06,
0.00522024026,0.00000151084,Philippines (the),PH,2022/11/09,2023/11/06,
0.01942222421,0.00000974882,Philippines (the),PH,2022/11/09,2023/11/06,
0.05064775928,0.00007120640,Philippines (the),PH,2022/11/09,2023/11/06,
0.00721000089,0.00000092325,Philippines (the),PH,2022/11/09,2023/11/06,
0.01326527829,0.00000330780,Philippines (the),PH,2022/11/09,2023/11/06,
0.01273153808,0.00000459739,Philippines (the),PH,2022/11/09,2023/11/06,
0.01033485508,0.00000479412,Philippines (the),PH,2022/11/09,2023/11/06,
0.00641031104,0.00000273802,Philippines (the),PH,2022/11/09,2023/11/06,
0.00251444430,0.00000011608,Philippines (the),PH,2022/11/09,2023/11/06,
0.00831899306,0.00000055436,Philippines (the),PH,2022/11/09,2023/11/06,
0.00359894834,0.00000090118,Philippines (the),PH,2022/11/09,2023/11/06,
0.00511950580,0.00000179745,Philippines (the),PH,2022/11/09,2023/11/06,
0.00420189574,0.00000118650,Philippines (the),PH,2022/11/09,2023/11/06,
0.00921721505,0.00000636652,Philippines (the),PH,2022/11/09,2023/11/06,
0.00608491147,0.00000237115,Philippines (the),PH,2022/11/09,2023/11/06,
0.01279860927,0.00000395293,Philippines (the),PH,2022/11/09,2023/11/06,
0.00507149130,0.00000061211,Philippines (the),PH,2022/11/09,2023/11/06,
0.00300178138,0.00000012400,Philippines (the),PH,2022/11/09,2023/11/06,
0.00812386624,0.00000423379,Philippines (the),PH,2022/11/09,2023/11/06,
0.02326671380,0.00003382427,Philippines (the),PH,2022/11/09,2023/11/06,
0.02105010479,0.00002210920,Philippines (the),PH,2022/11/09,2023/11/06,
0.00264776327,0.00000026207,Philippines (the),PH,2022/11/09,2023/11/06,
0.00698304821,0.00000188795,Philippines (the),PH,2022/11/09,2023/11/06,
0.00502528284,0.00000172992,Philippines (the),PH,2022/11/09,2023/11/06,
0.04559000480,0.00005436224,Philippines (the),PH,2022/11/09,2023/11/06,
0.00192326534,0.00000018794,Philippines (the),PH,2022/11/09,2023/11/06,
0.00230335422,0.00000037467,Philippines (the),PH,2022/11/09,2023/11/06,
0.01731194823,0.00000831560,Philippines (the),PH,2022/11/09,2023/11/06,
0.01031019887,0.00000685723,Philippines (the),PH,2022/11/09,2023/11/06,
0.00143312689,0.00000010928,Philippines (the),PH,2022/11/09,2023/11/06,
0.04705150897,0.00005549311,Philippines (the),PH,2022/11/09,2023/11/06,
0.01173846268,0.00000523578,Philippines (the),PH,2022/11/09,2023/11/06,
0.00247896459,0.00000043622,Philippines (the),PH,2022/11/09,2023/11/06,
1.46604956375,0.02585068890,Philippines (the),PH,2022/11/09,2023/11/06,
0.02423666977,0.00003388052,Philippines (the),PH,2022/11/09,2023/11/06,
0.05929371132,0.00018389606,Philippines (the),PH,2022/11/09,2023/11/06,
0.07284300180,0.00004699540,Philippines (the),PH,2022/11/09,2023/11/06,
0.31442098054,0.00258827480,Philippines (the),PH,2022/11/09,2023/11/06,
0.07728794560,0.00014985441,Philippines (the),PH,2022/11/09,2023/11/06,
0.04230627655,0.00009593204,Philippines (the),PH,2022/11/09,2023/11/06,
0.05276802990,0.00012938279,Philippines (the),PH,2022/11/09,2023/11/06,
0.23220193626,0.00175334438,Philippines (the),PH,2022/11/09,2023/11/06,
0.04585330800,0.00005790072,Philippines (the),PH,2022/11/09,2023/11/06,
0.00258742680,0.00000034540,Philippines (the),PH,2022/11/09,2023/11/06,
0.01760786820,0.00001257271,Philippines (the),PH,2022/11/09,2023/11/06,
0.00270726467,0.00000028953,Philippines (the),PH,2022/11/09,2023/11/06,
0.00672490682,0.00000108106,Philippines (the),PH,2022/11/09,2023/11/06,
0.02940931939,0.00001866047,Philippines (the),PH,2022/11/09,2023/11/06,
0.00587466700,0.00000247982,Philippines (the),PH,2022/11/09,2023/11/06,
0.15085127391,0.00131621641,Philippines (the),PH,2022/11/09,2023/11/06,
0.02543053001,0.00004200978,Philippines (the),PH,2022/11/09,2023/11/06,
0.00947183616,0.00000404538,Philippines (the),PH,2022/11/09,2023/11/06,
0.01814133176,0.00001164737,Philippines (the),PH,2022/11/09,2023/11/06,
0.00333492620,0.00000030984,Philippines (the),PH,2022/11/09,2023/11/06,
0.01185499806,0.00000469885,Philippines (the),PH,2022/11/09,2023/11/06,
0.57464764169,0.01004569513,Philippines (the),PH,2022/11/09,2023/11/06,
0.46204948186,0.00327533153,Philippines (the),PH,2022/11/09,2023/11/06,
0.01845324019,0.00001800141,Philippines (the),PH,2022/11/09,2023/11/06,
0.02686888159,0.00002770149,Philippines (the),PH,2022/11/09,2023/11/06,
0.00543353675,0.00000113387,Philippines (the),PH,2022/11/09,2023/11/06,
0.00619209248,0.00000230974,Philippines (the),PH,2022/11/09,2023/11/06,
0.03788665494,0.00003669938,Philippines (the),PH,2022/11/09,2023/11/06,
0.03408080339,0.00002212510,Philippines (the),PH,2022/11/09,2023/11/06,
0.01398545359,0.00000905896,Philippines (the),PH,2022/11/09,2023/11/06,
0.00737070693,0.00000251785,Philippines (the),PH,2022/11/09,2023/11/06,
0.02012105791,0.00000893534,Philippines (the),PH,2022/11/09,2023/11/06,
0.00831311977,0.00000380629,Philippines (the),PH,2022/11/09,2023/11/06,
0.01721211096,0.00001631753,Philippines (the),PH,2022/11/09,2023/11/06,
0.03569950162,0.00003958390,Philippines (the),PH,2022/11/09,2023/11/06,
0.00321241420,0.00000072078,Philippines (the),PH,2022/11/09,2023/11/06,
0.03254550959,0.00002997580,Philippines (the),PH,2022/11/09,2023/11/06,
0.02913356027,0.00005929540,Philippines (the),PH,2022/11/09,2023/11/06,
0.03192367742,0.00006702971,Philippines (the),PH,2022/11/09,2023/11/06,
0.00926423469,0.00000628468,Philippines (the),PH,2022/11/09,2023/11/06,
0.00599515082,0.00000086718,Philippines (the),PH,2022/11/09,2023/11/06,
0.01113523360,0.00000251586,Philippines (the),PH,2022/11/09,2023/11/06,
0.02538575334,0.00001841957,Philippines (the),PH,2022/11/09,2023/11/06,
0.03953880100,0.00006442875,Philippines (the),PH,2022/11/09,2023/11/06,
0.04288456648,0.00005855198,Philippines (the),PH,2022/11/09,2023/11/06,
0.02101859300,0.00002603326,Philippines (the),PH,2022/11/09,2023/11/06,
0.03810585759,0.00005553374,Philippines (the),PH,2022/11/09,2023/11/06,
0.01925493040,0.00001145600,Philippines (the),PH,2022/11/09,2023/11/06,
0.02321287211,0.00002047596,Philippines (the),PH,2022/11/09,2023/11/06,
0.00933268212,0.00000529644,Philippines (the),PH,2022/11/09,2023/11/06,
0.01880248966,0.00001122163,Philippines (the),PH,2022/11/09,2023/11/06,
0.00797962225,0.00000227521,Philippines (the),PH,2022/11/09,2023/11/06,
0.00225418092,0.00000025679,Philippines (the),PH,2022/11/09,2023/11/06,
0.00844641230,0.00000351293,Philippines (the),PH,2022/11/09,2023/11/06,
0.00304835344,0.00000057300,Philippines (the),PH,2022/11/09,2023/11/06,
0.00339911136,0.00000069559,Philippines (the),PH,2022/11/09,2023/11/06,
0.00348130835,0.00000066561,Philippines (the),PH,2022/11/09,2023/11/06,
0.01761184639,0.00001863475,Philippines (the),PH,2022/11/09,2023/11/06,
0.03008811752,0.00003563578,Philippines (the),PH,2022/11/09,2023/11/06,
0.17913327952,0.00075626022,Philippines (the),PH,2022/11/09,2023/11/06,
0.00830859791,0.00000322206,Philippines (the),PH,2022/11/09,2023/11/06,
0.69199523352,0.01994671170,Philippines (the),PH,2022/11/09,2023/11/06,
0.02462294895,0.00001870241,Philippines (the),PH,2022/11/09,2023/11/06,
0.03983426742,0.00005950216,Philippines (the),PH,2022/11/09,2023/11/06,
0.04164220361,0.00006210421,Philippines (the),PH,2022/11/09,2023/11/06,
0.08437835454,0.00008628573,Philippines (the),PH,2022/11/09,2023/11/06,
0.02869461841,0.00003156309,Philippines (the),PH,2022/11/09,2023/11/06,
1.05742407824,0.02629104798,Philippines (the),PH,2022/11/09,2023/11/06,
0.04128383669,0.00004492150,Philippines (the),PH,2022/11/09,2023/11/06,
0.01648293180,0.00000444241,Philippines (the),PH,2022/11/09,2023/11/06,
0.03971800466,0.00003091292,Philippines (the),PH,2022/11/09,2023/11/06,
0.01741527703,0.00001845062,Philippines (the),PH,2022/11/09,2023/11/06,
0.02667815065,0.00002433789,Philippines (the),PH,2022/11/09,2023/11/06,
0.05095677896,0.00004154069,Philippines (the),PH,2022/11/09,2023/11/06,
0.00121273893,0.00000006274,Philippines (the),PH,2022/11/09,2023/11/06,
0.00111090591,0.00000008938,Philippines (the),PH,2022/11/09,2023/11/06,
0.00601346844,0.00000218456,Philippines (the),PH,2022/11/09,2023/11/06,
0.00158634521,0.00000018187,Philippines (the),PH,2022/11/09,2023/11/06,
